FAC_US_CANADA_BORDER_FLG,GLOBALID,OBJECTID,SOURCE_ID,EPA_SYSTEM,REGISTRY_ID,STATUTE,RCR_NAME,RCR_STREET,RCR_CITY,RCR_STATE,RCR_STATE_DISTRICT,RCR_ZIP,RCR_COUNTY,RCR_EPA_REGION,RCR_STATUS,RCR_INDIAN_CNTRY_FLG,RCR_TRIBAL_LAND_CODE,FAC_FIPS_CODE,FAC_LAT,FAC_LONG,FAC_US_MEX_BORDER_FLG,RCR_IMP_WATER_FLG,RCRA_UNIVERSE,RCRA_NAICS,FAC_SIC_CODES,FAC_PERCENT_MINORITY,FAC_POPULATION_DENSITY,FAC_FEDERAL_AGENCY_CODE,CHESAPEAKE_BAY_FLAG,AIR_IDS,CWA_IDS,RCRA_IDS,TRI_IDS,SDWA_IDS,RCRA_CASE_IDS,RCRA_CURR_SNC,RCRA_CURR_COMPL_STATUS,RCRA_QTRS_IN_SNC,RCRA_QTRS_IN_NC,RCRA_CURR_VIOLATION_TYPES,RCRA_INSP_CNT,RCRA_LAST_INSPECTION_DATE,RCRA_DAYS_LAST_INSPECTION,RCRA_IEA_CNT,RCRA_LAST_IEA_DATE,RCRA_FEA_CNT,RCRA_LAST_FEA_DATE,RCRA_PENALTIES,RCRA_LAST_PENALTY_DATE,RCRA_LAST_INSP_DATE_EPA,RCRA_LAST_INSP_DATE_STATE,RCRA_LAST_FEA_DATE_EPA,RCRA_LAST_FEA_DATE_STATE,RCRA_LAST_IEA_DATE_EPA,RCRA_LAST_IEA_DATE_STATE,FAC_TRI_REPORTER,FAC_TRI_ON_SITE_RELEASES,FAC_DERIVED_HUC,FAC_DERIVED_WBD,FAC_DERIVED_WBD_NAME,FAC_MAP_FLG,FAC_MAP_ICON,LAST_VIOLATION_DATE,CURRENT_VIO_CNT,FAC_FEDERAL_AGENCY_NAME,FAC_TRI_OFF_SITE_TRANSFERS,RCR_FIPS_CODE,RCR_LAND_TYPE_CODE,RCR_OLDEST_OPEN_VIO_DATE,FAC_TRI_LAND_RELEASES,RCRA_MAP_ICON,EJSCREEN_FLAG_US,PCTILE_PCTPRE1960_US,PCTILE_DPM_US,PCTILE_CANCER_US,PCTILE_RESP_US,PCTILE_TRAFFIC_SCORE_US,PCTILE_PROXIMITY_NPDES_US,PCTILE_PROXIMITY_NPL_US,PCTILE_PROXIMITY_RMP_US,PCTILE_PROXIMITY_TSDF_US,PCTILE_O3_US,PCTILE_PM_US,MAX_PCTILE_US,DFR_URL
,,,,,,,,,,,,,,,,,,36081,40.667429999999996,-73.76677,,,Other,,,94.78800000000001,12601.77,,,,,NYP004374575,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020101,Hook Creek-Head of Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,93,95,88,97,95,0,91,27,90,93,74,97,http://echo.epa.gov/detailed-facility-report?fid=110060197424
,,,,,,,,,,,,,,,,,,36081,40.7098,-73.762575,,,Other,,,85.82000000000001,18585.32,,,,,NYP004391298,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,94,94,87,90,90,0,90,31,89,93,75,94,http://echo.epa.gov/detailed-facility-report?fid=110060179051
,,,,,,,,,,,,,,,,,,09001,41.135252,-73.42456,,,VSQG,,,38.578,2848.5,,,,,CTP000034988,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,01100006,011000060202,Norwalk River-Frontal Norwalk Harbor,Y,RCRA-IC-MN-N.png,,,,,09001,Not Indian/Unknown,,,RCRA-IC-MN-N.png,Y,74,66,36,56,76,60,80,70,74,80,57,80,http://echo.epa.gov/detailed-facility-report?fid=110071414236
,,,,,,,,,,,,,,,,,,36103,40.838778999999995,-73.326781,,,Other,,,19.446,2649.46,,,,,NYD981079536,,,,No,No Violation Identified,0,0,NA,0,1.07343E+12,7899,0,,0,,0,,,1.07343E+12,,,,,,,02030202,020302020403,Sampawams Creek,Y,RCRA-IA-MN-G.png,,,,,36103,Private,,,RCRA-IA-MN-G.png,N,65,56,30,50,52,29,68,32,63,73,37,73,http://echo.epa.gov/detailed-facility-report?fid=110004395306
,,,,,,,,,,,,,,,,,,36081,40.753695,-73.8037,,,VSQG,,,66.5,19786.94,,,,,NYD981138761,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020301020104,Flushing Creek-Flushing Bay,Y,RCRA-IC-MN-N.png,,,,,36081,Not Indian/Unknown,,,RCRA-IC-MN-N.png,N,0,0,0,0,0,0,0,0,0,0,0,0,http://echo.epa.gov/detailed-facility-report?fid=110004400513
,,,,,,,,,,,,,,,,,,36059,40.665234,-73.554567,,,Other,,,43.099000000000004,6982.2,,,,,NY0000600627,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020203,Freeport Creek,Y,RCRA-IA-MN-N.png,,,,,36059,Private,,,RCRA-IA-MN-N.png,N,53,45,15,37,43,21,42,19,38,49,20,53,http://echo.epa.gov/detailed-facility-report?fid=110004318738
,,,,,,,,,,,,,,,,,,36103,40.67284,-73.37675,,,Other,,,32.718,5712.66,,,,,NYD180622250,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020406,Santapogue Creek-Great South Bay,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,63,55,26,18,44,63,63,18,55,65,24,65,http://echo.epa.gov/detailed-facility-report?fid=110004386290
,,,,,,,,,,,,,,,,,,36119,40.93643,-73.77946,,,Other,,,42.326,6536.84,,,,,NYP004204129,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020203,East Creek-Mamaroneck Harbor,Y,RCRA-IA-MN-N.png,,,,,36119,Private,,,RCRA-IA-MN-N.png,N,78,74,70,77,61,70,61,64,71,78,65,78,http://echo.epa.gov/detailed-facility-report?fid=110042182376
,,,,,,,,,,,,,,,,,,36119,41.112739999999995,-73.75963,,,Other,,,16.314,1292.99,,,,,NYP004247601,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020101,Kensico Reservoir,Y,RCRA-IA-MN-N.png,,,,,36119,Private,,,RCRA-IA-MN-N.png,N,34,35,10,33,21,15,21,34,32,40,26,40,http://echo.epa.gov/detailed-facility-report?fid=110045556885
,,,,,,,,,,,,,,,,,,36081,40.7287,-73.7586,,,Other,,,76.281,16502.6,,,,,NYP004344099,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020301020104,Flushing Creek-Flushing Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,N,42,46,55,48,44,45,42,7,37,45,25,55,http://echo.epa.gov/detailed-facility-report?fid=110056497740
,,,,,,,,,,,,,,,,,,36059,40.691773999999995,-73.527733,,,Other,51331,,19.313000000000002,6918,,,,,NYP000933713,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020207,Bellmore Creek-East Bay,Y,RCRA-IA-MN-N.png,,,,,36059,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,69,67,31,50,68,71,67,45,52,72,35,72,http://echo.epa.gov/detailed-facility-report?fid=110017242349
,,,,,,,,,,,,,,,,,,36119,41.032596999999996,-73.766676,,,Other,,,47.019000000000005,3773.28,,,,,NYR000062356,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020102,Upper Bronx River,Y,RCRA-IA-MN-N.png,,,,,36119,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,0,54,58,39,54,17,32,36,37,56,40,58,http://echo.epa.gov/detailed-facility-report?fid=110008105371
,,,,,,,,,,,,,,,,,,36103,40.94488,-72.94798,,,VSQG,,,11.158000000000001,1760.24,,,,,NYN008027344,,,,No,No Violation Identified,0,0,NA,0,1.41152E+12,3986,0,,0,,0,,,1.41152E+12,,,,,,,02030202,020302010401,Rocky Point-Wading River,Y,RCRA-IC-MN-G.png,,,,,36103,Not Indian/Unknown,,,RCRA-IC-MN-G.png,N,25,26,19,13,29,16,48,7,19,56,17,56,http://echo.epa.gov/detailed-facility-report?fid=110062912004
,,,,,,,,,,,,,,,,,,36119,41.19648,-73.7245,,,SQG,622110,8062,29.474,812.5600000000001,,,NY0000003555600056,,NYD078716123,,,02-2003-0840 NY000A0000355560005600307 NY000A0000355560005600322,No,No Violation Identified,0,0,NA,0,1.39104E+12,4223,0,,0,,0,,,1.39104E+12,,,,,,,02030101,020301010306,Kisco River,Y,RCRA-IC-MN-G.png,,,,,36119,Private,,,RCRA-IC-MN-G.png,N,31,33,13,36,32,14,32,14,32,45,27,45,http://echo.epa.gov/detailed-facility-report?fid=110004370387
,,,,,,,,,,,,,,,,,,09001,41.132962,-73.424096,,,Other,56291,,40.219,2982.09,,,,CTRSW0037,CTD000790733,,,01-1990-0046 01-1993-0007 01-1994-0027 01-2019-0002,No,No Violation Identified,0,0,NA,0,1.11257E+12,7446,0,,0,,0,,,1.11257E+12,,,,,,,01100006,011000060202,Norwalk River-Frontal Norwalk Harbor,Y,RCRA-IA-MN-G.png,,,,,09001,Private,,,RCRA-IA-MN-G.png,Y,74,66,36,56,76,60,80,70,74,80,57,80,http://echo.epa.gov/detailed-facility-report?fid=110028889317
,,,,,,,,,,,,,,,,,,36103,40.80688,-73.25312,,,Other,62151,,64.033,3542.89,,,,,NYR000227850,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020402,Orowoc Creek-Great Cove,Y,RCRA-IA-MN-N.png,,,,,36103,Private,,,RCRA-IA-MN-N.png,Y,91,85,87,31,95,17,96,80,94,94,59,96,http://echo.epa.gov/detailed-facility-report?fid=110069460933
,,,,,,,,,,,,,,,,,,36103,40.877252,-73.116742,,,Other,531120,,19.153000000000002,3153.79,,,,,NYR000212845,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020301,Town of Selden,Y,RCRA-IA-MN-N.png,,,,,36103,Private,,,RCRA-IA-MN-N.png,N,46,42,21,14,53,15,57,23,43,59,23,59,http://echo.epa.gov/detailed-facility-report?fid=110063000167
,,,,,,,,,,,,,,,,,,36103,40.81783,-73.26731,,,Other,81292,,45.602000000000004,2991.7200000000003,,,,,NYD980776827,,,,No,No Violation Identified,0,0,NA,0,9.51264E+11,9313,0,8.56397E+11,0,,0,,9.51264E+11,9.03053E+11,,,,8.56397E+11,,,02030201,020302020402,Orowoc Creek-Great Cove,Y,RCRA-IA-MN-G.png,,,,,36103,Private,,,RCRA-IA-MN-G.png,N,25,46,21,14,50,6,62,44,58,59,24,62,http://echo.epa.gov/detailed-facility-report?fid=110000885472
,,,,,,,,,,,,,,,,,,36059,40.63588,-73.67676,,Y,Other,,,25.809,6605.64,,,,NYR20A062,NY0000452268,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020206,Reynolds Channel-East Rockaway Inlet,Y,RCRA-IA-MN-N.png,,,,,36059,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,25,24,5,26,15,20,26,4,12,24,10,26,http://echo.epa.gov/detailed-facility-report?fid=110004317542
,,,,,,,,,,,,,,,,,,36059,40.71789,-73.48337,,,VSQG,,,15.489,6082.11,,,,,NYD037047594,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020202,Seaford Creek-South Oyster Bay,Y,RCRA-IC-MN-N.png,,,,,36059,Not Indian/Unknown,,,RCRA-IC-MN-N.png,N,48,46,14,37,45,45,52,29,38,49,20,52,http://echo.epa.gov/detailed-facility-report?fid=110004352824
,,,,,,,,,,,,,,,,,,36119,40.975139999999996,-73.738515,,,Other,,,21.125,2986.64,,,,,NYP004794087,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020202,Sheldrake River-Mamaroneck River,Y,RCRA-IA-MN-N.png,,,,,36119,Private,,,RCRA-IA-MN-N.png,N,42,54,67,62,50,47,38,44,48,55,38,67,http://echo.epa.gov/detailed-facility-report?fid=110069689279
,,,,,,,,,,,,,,,,,,36059,40.85626,-73.63473,,,Other,,,28.939,2330.9,,,,,NYD986899748,,,,No,No Violation Identified,0,0,NA,0,1.11828E+12,7380,0,1.12234E+12,0,,0,,,1.11828E+12,,,,1.12234E+12,,,02030201,020302010103,Glen Cove Creek-Hempstead Harbor,Y,RCRA-IA-MN-G.png,,,,,36059,Not Indian/Unknown,,,RCRA-IA-MN-G.png,Y,95,87,49,75,90,96,97,54,76,97,78,97,http://echo.epa.gov/detailed-facility-report?fid=110004446314
,,,,,,,,,,,,,,,,,,36059,40.788869999999996,-73.46615,,,SQG,,,20.341,2930.83,,,,,NYR000056978,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020201,Massapequa Creek,Y,RCRA-IC-MN-N.png,,,,,36059,Private,,,RCRA-IC-MN-N.png,N,37,39,11,34,31,14,47,27,42,45,19,47,http://echo.epa.gov/detailed-facility-report?fid=110009486788
,,,,,,,,,,,,,,,,,,36081,40.744445,-73.76208,,,Other,,,68.831,15523.42,,,,,NYP004808376,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020301020104,Flushing Creek-Flushing Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,87,86,79,85,87,88,85,27,75,86,67,88,http://echo.epa.gov/detailed-facility-report?fid=110069674757
,,,,,,,,,,,,,,,,,,36059,40.73023,-73.69616,,,VSQG,44611,,54.209,9636.36,,,,,NYD982739815,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020101,Hook Creek-Head of Bay,Y,RCRA-IC-MN-N.png,,,,,36059,Private,,,RCRA-IC-MN-N.png,N,69,67,64,68,53,68,69,23,59,68,42,69,http://echo.epa.gov/detailed-facility-report?fid=110004431295
,,,,,,,,,,,,,,,,,,36081,40.749305,-73.76432,,,Other,611110,,66.581,15270.93,,,,,NYR000245258,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020301020104,Flushing Creek-Flushing Bay,Y,RCRA-IA-MN-N.png,,,,,36047,Municipal,,,RCRA-IA-MN-N.png,Y,86,85,77,84,84,87,84,25,72,85,66,87,http://echo.epa.gov/detailed-facility-report?fid=110070732897
,,,,,,,,,,,,,,,,,,36103,40.8237,-72.9966,,,VSQG,23731,,27.491,2431.98,,,,,NYR000108142,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020303,Patchogue River,Y,RCRA-IC-MN-N.png,,,,,36103,State,,,RCRA-IC-MN-N.png,N,44,45,23,16,59,16,57,17,41,60,20,60,http://echo.epa.gov/detailed-facility-report?fid=110012568186
,,,,,,,,,,,,,,,,,,36081,40.592341,-73.799748,,,Other,,,71.827,10606.02,,,,,NYD986883676,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,71,84,43,65,81,0,79,17,60,82,60,84,http://echo.epa.gov/detailed-facility-report?fid=110019833929
,,,,,,,,,,,,,,,,,,36081,40.707719999999995,-73.80849,,,Other,221122,,77.72800000000001,24193.920000000002,,,,,NYP005087329,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,93,95,88,91,90,0,90,27,91,93,77,95,http://echo.epa.gov/detailed-facility-report?fid=110070434026
,,,,,,,,,,,,,,,,,,36103,40.724717999999996,-73.241685,,,Other,,,43.303000000000004,4238.9,,,,,NYN008007536,,,,No,No Violation Identified,0,0,NA,0,9.39859E+11,9445,0,,0,,0,,9.39859E+11,,,,,,,,02030202,020302020402,Orowoc Creek-Great Cove,Y,RCRA-IA-MN-G.png,,,,,36103,Private,,,RCRA-IA-MN-G.png,Y,85,77,45,29,86,12,87,66,78,90,47,90,http://echo.epa.gov/detailed-facility-report?fid=110009483772
,,,,,,,,,,,,,,,,,,36081,40.71836,-73.76868,,,Other,,,81.794,18889.66,,,,,NYP004446092,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,88,87,79,85,81,88,81,25,80,86,67,88,http://echo.epa.gov/detailed-facility-report?fid=110062981796
,,,,,,,,,,,,,,,,,,36103,40.84059,-73.28456,,,SQG,541921,,14.887,2543.2000000000003,,,,,NYR000118760,,,,No,No Violation Identified,0,0,NA,0,1.21418E+12,6270,0,1.21746E+12,0,,0,,,1.21418E+12,,,,1.21746E+12,,,02030202,020302010302,Nissequogue River,Y,RCRA-IC-MN-G.png,,,,,36103,Private,,,RCRA-IC-MN-G.png,N,45,44,15,38,44,4,51,24,48,52,20,52,http://echo.epa.gov/detailed-facility-report?fid=110015842276
,,,,,,,,,,,,,,,,,,36103,40.72109,-73.30835,,,Other,,,26.477,4776.11,,,,,NYD986874691,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020403,Sampawams Creek,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,33,40,13,36,43,42,39,15,33,46,15,46,http://echo.epa.gov/detailed-facility-report?fid=110004437823
,,,,,,,,,,,,,,,,,,36059,40.736377999999995,-73.474064,,,LQG,23731,,18.128,5260.11,,,,,NYD986985752,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020201,Massapequa Creek,Y,RCRA-IC-MN-N.png,,,,,36059,State,,,RCRA-IC-MN-N.png,N,37,40,12,35,43,40,48,28,39,45,18,48,http://echo.epa.gov/detailed-facility-report?fid=110008070675
,,,,,,,,,,,,,,,,,,36103,40.81659,-73.25858,,,Other,,,49.550000000000004,3115.21,,,,,NYR000028498,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020302010302,Nissequogue River,Y,RCRA-IA-MN-N.png,,,,,36103,Private,,,RCRA-IA-MN-N.png,N,25,46,21,14,50,6,62,44,58,59,24,62,http://echo.epa.gov/detailed-facility-report?fid=110009485388
,,,,,,,,,,,,,,,,,,36103,40.79106,-73.00827,,,Other,,,26.837,3072.42,,,,,NYD986967388,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020303,Patchogue River,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,53,44,24,17,52,20,61,18,45,61,18,61,http://echo.epa.gov/detailed-facility-report?fid=110004474667
,,,,,,,,,,,,,,,,,,36059,40.59438,-73.64988,,,Other,622110,,19.909000000000002,5190.18,,,,,NYR000214049,,,02-2004-0897,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020205,Milburn Creek-Middle Bay,Y,RCRA-IA-MN-N.png,,,,,36059,Private,,,RCRA-IA-MN-N.png,N,36,40,15,37,34,41,46,7,23,47,17,47,http://echo.epa.gov/detailed-facility-report?fid=110019529027
,,,,,,,,,,,,,,,,,,36081,40.684259999999995,-73.78301,,,Other,221122,,92.28200000000001,18687.100000000002,,,,,NYP004376752 NYP004378279,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,88,96,90,92,82,0,90,28,92,94,77,96,http://echo.epa.gov/detailed-facility-report?fid=110060169507
,,,,,,,,,,,,,,,,,,36119,41.19674,-73.72334,,,VSQG,44611,,29.684,804.6800000000001,,,,,NYR000194589,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030101,020301010306,Kisco River,Y,RCRA-IC-MN-N.png,,,,,36119,Private,,,RCRA-IC-MN-N.png,N,31,33,13,36,32,14,32,14,32,45,27,45,http://echo.epa.gov/detailed-facility-report?fid=110046245452
,,,,,,,,,,,,,,,,,,36059,40.66681,-73.47871,,,Other,,,10.416,5642.53,,,,,NYD012867784,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020202,Seaford Creek-South Oyster Bay,Y,RCRA-IA-MN-N.png,,,,,36059,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,51,46,16,38,46,50,48,18,26,51,19,51,http://echo.epa.gov/detailed-facility-report?fid=110004345646
,,,,,,,,,,,,,,,,,,36119,41.021936,-73.797476,,,Other,,,45.088,4395.93,,,,,NYP004787768,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020102,Upper Bronx River,Y,RCRA-IA-MN-N.png,,,,,36119,Private,,,RCRA-IA-MN-N.png,N,75,74,71,55,63,26,52,53,47,77,64,77,http://echo.epa.gov/detailed-facility-report?fid=110069669825
,,,,,,,,,,,,,,,,,,36081,40.683409,-73.769173,,,Other,,,95.167,17458.35,,,,,NYD000702316,,,02-2000-7907,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,88,95,88,91,91,0,90,30,91,93,73,95,http://echo.epa.gov/detailed-facility-report?fid=110006443385
,,,,,,,,,,,,,,,,,,36103,40.685500000000005,-73.41491,,,Other,,,30.733,5969.6900000000005,,,,,NYD057730269,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020202,Seaford Creek-South Oyster Bay,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,Y,70,82,44,66,87,87,89,41,87,88,47,89,http://echo.epa.gov/detailed-facility-report?fid=110004361119
,,,,,,,,,,,,,,,,,,36081,40.723869,-73.781492,,,Other,,,78.9,20594.3,,,,,NYP004496659,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030201,020301020104,Flushing Creek-Flushing Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,N,47,50,56,52,48,50,44,7,42,48,29,56,http://echo.epa.gov/detailed-facility-report?fid=110063790900
,,,,,,,,,,,,,,,,,,36103,40.68937,-73.40881,,,Other,,,30.974,5849.56,,,,,NYD987023850,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020202,Seaford Creek-South Oyster Bay,Y,RCRA-IA-MN-N.png,,,,,36103,Private,,,RCRA-IA-MN-N.png,Y,87,94,50,77,94,96,98,55,95,97,62,98,http://echo.epa.gov/detailed-facility-report?fid=110004498909
,,,,,,,,,,,,,,,,,,36119,40.94213,-73.75543,,,Other,,,37.873000000000005,5146.07,,,,,NYP004535555,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020202,Sheldrake River-Mamaroneck River,Y,RCRA-IA-MN-N.png,,,,,36119,Private,,,RCRA-IA-MN-N.png,N,35,37,57,47,35,28,23,33,33,37,24,57,http://echo.epa.gov/detailed-facility-report?fid=110063789306
,,,,,,,,,,,,,,,,,,36103,40.839729999999996,-73.31884,,,Other,811121,,18.687,2698.15,,,,,NYD013524475,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020403,Sampawams Creek,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,65,56,30,50,52,29,68,32,63,73,37,73,http://echo.epa.gov/detailed-facility-report?fid=110004349063
,,,,,,,,,,,,,,,,,,09001,41.16974,-73.12917,,,Other,,,55.436,4715.26,,,,,CTD981890114,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,01100006,011000060303,Rooster River-Frontal Long Island Sound,Y,RCRA-IA-MN-N.png,,,,,09001,Private,,,RCRA-IA-MN-N.png,N,56,42,21,42,10,56,59,42,52,62,34,62,http://echo.epa.gov/detailed-facility-report?fid=110006173292
,,,,,,,,,,,,,,,,,,36059,40.78713,-73.45257,,,Other,,,17.658,2582.3,,,,,NYD002050532,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020201,Massapequa Creek,Y,RCRA-IA-MN-N.png,,,,,36059,Private,,,RCRA-IA-MN-N.png,N,37,55,23,43,58,24,64,37,56,63,31,64,http://echo.epa.gov/detailed-facility-report?fid=110004337398
,,,,,,,,,,,,,,,,,,36119,40.98873,-73.80823,,,Other,,,28.469,3958.61,,,,,NYP004224408,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020102,Upper Bronx River,Y,RCRA-IA-MN-N.png,,,,,36119,Private,,,RCRA-IA-MN-N.png,N,71,68,67,50,61,52,50,49,43,72,59,72,http://echo.epa.gov/detailed-facility-report?fid=110043663844
,,,,,,,,,,,,,,,,,,36081,40.712720999999995,-73.792281,,,Other,,,81.35300000000001,22398.95,,,,,NYP004392221,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020102,Grassy Bay-Jamaica Bay,Y,RCRA-IA-MN-N.png,,,,,36081,Private,,,RCRA-IA-MN-N.png,Y,93,93,86,90,93,94,87,26,89,92,75,94,http://echo.epa.gov/detailed-facility-report?fid=110060190644
,,,,,,,,,,,,,,,,,,09001,41.10987,-73.54709,,,SQG,,,21.63,1817.44,,,,,CTD983876996,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,01100006,011000060401,Rippowam River,Y,RCRA-IC-MN-N.png,,,,,09001,Private,,,RCRA-IC-MN-N.png,N,64,60,65,48,63,67,59,30,64,71,48,71,http://echo.epa.gov/detailed-facility-report?fid=110002489897
,,,,,,,,,,,,,,,,,,36005,40.85474,-73.80184,,,Other,22111,,69.36800000000001,14045.26,,,,,NYP003660719,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030102,020301020201,Hutchinson River-Eastchester Bay,Y,RCRA-IA-MN-N.png,,,,,36005,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,0,0,0,0,0,0,0,0,0,0,0,0,http://echo.epa.gov/detailed-facility-report?fid=110017249271
,,,,,,,,,,,,,,,,,,36103,40.894751,-72.891581,,,Other,,,17.379,718.13,,,,,NYD986943710,,,,No,No Violation Identified,0,0,NA,0,,,0,,0,,0,,,,,,,,,,02030202,020302020501,Upper Peconic River,Y,RCRA-IA-MN-N.png,,,,,36103,Not Indian/Unknown,,,RCRA-IA-MN-N.png,N,50,30,22,15,37,12,61,7,40,60,16,61,http://echo.epa.gov/detailed-facility-report?fid=110008048273
